species,iucn_category,area_global,pa_count,pa_quality_mean,mhw_freq,mhw_total_days,mhw_max_int,mhw_mean_int,mhw_cum_int,slope_intensity,slope_freq,slope_cum,slope_max,slope_total,dem_mean,dem_range,order,svl,hll,fll,hl,hw,tl,Exposure,iucn_num,Trait_sensitivity,Sensitivity,Suitability,Risk_index,Risk_level
Paramesotriton hongkongensis,NT,0.000541037650364398,0.25,0.877117572692794,0.731907470509682,0.58000145145201,0.730638033441883,0.227203151433357,0.221076155543384,0.583551287241034,0.452314549383321,0.390711923137518,0.51054104079757,0.546690450015416,0.0383456589825363,0.0927714987553024,Caudata,0.135385633896061,NA,0.267523286267703,0.125820065231156,0.11698273189795,0.199512393336042,0.497463551295517,0.25,0.169044822125782,0.209522411062891,0.251755153616199,0.0779893827676195,High
Paramesotriton zhijinensis,EN,2.91186638489981e-05,0,NA,0.735443044476661,0.564543883866989,0.584773551982849,0.375563303453003,0.336450611894503,0.551535076101178,0.46081180786601,0.411613182235301,0.47252738359913,0.515550770778767,0.319247028318017,0.0253217432107429,Caudata,0.123469049983449,NA,0.257406204586317,NA,NA,0.208858187728566,0.500881261625439,0.75,0.196577814099444,0.473288907049722,0.0861494725481523,0.216638817823839,Very high
Pelobates balcanicus,LC,0.0110013982888922,0.875,0.939026097017084,0.609222422217619,0.841747946936454,0.760537631854583,0.516632806652357,0.709911841581121,1,0.503269261863344,1,0.890948332038904,0.782339668045607,0.0329199029604402,0.0465528587332253,Anura,0.163522012578616,0.484767820171547,NA,0.187881521046388,0.233069053782056,NA,0.761460991118999,0,0.267310101894652,0.133655050947326,0.380900051399928,0.0630077256607582,Medium
Pelophryne linanitensis,CR,7.97057521106827e-07,0.125,0.285714285714286,0.541772177906645,0.346146464630362,0.488905797238567,0.118057941803876,0.124173569675502,NA,0.772136735589288,0.335929119921406,NA,0.678788581205615,0.312937912344553,0,Anura,0.0300121372613925,NA,NA,0.0203155903452607,0.0351513902419408,0.0115806582689963,0.425738798496408,1,0.0242649440293976,0.512132472014699,0.144730599023272,0.186478375878341,Very high
Pelophryne penrissenensis,LC,8.55782650622186e-07,0,NA,0.460759536548794,0.322432597003887,0.678241463396727,0.160140427570378,0.12864434691919,NA,0.605515562530436,0.359774075158871,NA,0.608613074944049,0.0828667454361589,0,Anura,0.053017764537129,0.17346909198462,NA,0.0542316218281439,0.0529815832142794,0.0319989333604226,0.415515135509042,0,0.073139798984919,0.0365698994924595,0.0207169003047024,0.0148805462595879,Very low
Pelophryne saravacensis,NT,0.00176937261548184,0.375,0.543045789744468,0.427566799413643,0.194993741666717,0.670849260839679,0.159190077775758,0.0962043279754194,NA,0.666009686098365,0.345986175665569,NA,0.597936011327592,0.113557236814123,0.176981996795552,Anura,0.0375151715767406,NA,NA,NA,0.0459036479246489,0.0251523770824868,0.394842010095343,0.25,0.0361903988612921,0.143095199430646,0.242070879193925,0.0428229924288823,Medium
Pelophylax bedriagae,LC,0.0801969068465959,1,0.740871118583513,0.603306825868634,0.817648605787032,0.85679008892119,0.390225688029516,0.512642388982938,0.690801182078306,0.383860438353093,0.63306042611679,0.645618808473948,0.62546893257587,0.249546422576032,0.597280227842999,Anura,0.132185810438045,NA,NA,NA,0.204047473311029,0.0024380333197887,0.615942338518732,0,0.112890439022954,0.0564452195114771,0.533578935169828,0.0162160613960745,Low
Pelophylax chosenicus,VU,0.00562651551116989,0.75,0.788566358220307,0.502955940457318,0.596826252291365,0.632888135140728,0.490596980632928,0.500381160766091,0.737042143873325,0.423948117974943,0.532805117133462,0.682439353915709,0.516988278918151,0.0527814347038539,0.18155012237952,Anura,0.137702747434624,0.597160603371784,0.515054551405597,0.18433515214266,0.198814073553959,0.113165379926859,0.561687148110402,0.5,0.291038751305914,0.395519375652957,0.35570488616297,0.143135410629711,Very high
Pelophylax cypriensis,VU,0.000182597025438957,0.5,0.906471981057616,0.627187675379127,0.736710813731227,0.738756339550165,0.321781441390141,0.37963282280235,0.584626247399174,0.365141675604773,0.463860403200611,0.556573474834633,0.585036611560393,0.096338231899926,0.157999172140718,Anura,0.126117179741807,NA,NA,NA,0.207377818610983,0.108695652173913,0.535930750545259,0.5,0.147396883508901,0.323698441754451,0.33219839642474,0.115850188023368,High
Pelophylax hubeiensis,LC,0.0207236115787944,0.5,0.973639176707769,0.625558074988161,0.700792549694286,0.77005474794098,0.465761910418143,0.51906285262481,0.600551756001687,0.331478471256467,0.444425675951011,0.487224454327029,0.482154314144594,0.0805759333084325,0.253994677180617,Anura,0.0926845415425356,0.351671103223898,NA,0.136902468055304,0.156471111883117,0.0660300690776107,0.542706480734717,0,0.160751858756493,0.0803759293782466,0.365786679755122,0.0276647260891228,Low
Pelophylax lessonae,LC,0.330915023690491,1,0.856495567041719,0.648418959897495,0.711685580735831,0.696978299148982,0.836553509828849,0.901777639779022,0.793978011035671,0.389388944252459,0.719197668119499,0.853807781859164,0.522901892435617,0.0714268387308397,0.107510984344763,Anura,0.100342050093788,NA,NA,NA,NA,0.0790532303941487,0.707468828709259,0,0.0896976402439683,0.0448488201219842,0.473269682761562,0.0167127011581434,Low
Pelophylax ridibundus,LC,0.600430376975229,1,0.828606482319431,0.609701049814511,0.772140695035042,0.768389517122099,0.602527197130685,0.694841380390311,0.73661158577169,0.378669967836777,0.696602944102888,0.714935911928385,0.589831736204234,0.19436908690841,0.570954682904495,Anura,0.0902570892640406,NA,NA,NA,0.12792529502637,0.0794392523364486,0.656425198533662,0,0.0992072122089529,0.0496036061044765,0.638872125821513,0.0117587052900397,Very low
Pelophylax tenggerensis,EN,3.77282941781707e-05,0.125,1,0.724050643173973,0.581449612209297,0.709389194938036,0.685797738952327,0.610829182485935,0.714239288807254,0.342295778535159,0.575073579185751,0.637744501768551,0.506746933340882,0.327504716128959,0.0388327149839288,Anura,0.130641068079003,NA,NA,0.186108336594524,0.206426291382425,0.0952864689150752,0.608761645339716,0.75,0.154615541242757,0.452307770621378,0.298275031881413,0.193218301720975,Very high
Pelophylax terentievi,LC,0.0335189877290609,0.75,0.443895864401677,0.599973697203303,0.746590402689636,0.529056898140732,0.449246731963114,0.530015883868276,0.617049980336005,0.309246426573797,0.515504918967011,0.578887473201062,0.500721546777394,0.561734348870589,0.796926648718152,Anura,0.134723601456471,0.555161194912748,NA,0.202066996661298,0.212135454753774,0.114993904916701,0.537629395972033,0,0.243816230540198,0.121908115270099,0.517215169943896,0.0316423870835419,Low
Philautus abditus,LC,0.000763008187108092,0.5,0.42205974752956,0.76196040682842,0.667794499952293,0.644380585082868,0.253658149839415,0.321667338126844,0.563161215589133,0.600379036252919,0.473358044248625,0.553267020575161,0.670322455549684,0.190262828613318,0.153833666728925,Anura,0.0493214167494207,NA,NA,0.0735111239011741,0.082727751669853,0.036976838683462,0.550994875204536,0,0.0606342827509775,0.0303171413754887,0.253383850211782,0.0124719163177447,Very low
Philautus aurifasciatus,LC,0.013404730940913,0.875,0.841700200027474,0.466309275135394,0.328529130999188,0.541067840309399,0.143000429760457,0.121945576009963,0.524298350155367,0.516538486308908,0.292894444784756,0.438007838868889,0.518148585461684,0.193256650452695,0.377765382471387,Anura,0.0461215932914046,NA,NA,0.0690781627715146,0.0808246972127365,0.0436814303128809,0.3890739957794,0,0.0599264708971342,0.0299632354485671,0.460225392778494,0.00629264689090397,Very low
Philautus cardamonus,EN,4.59284406131853e-05,0.125,0.568120735993384,0.568776354672325,0.568751176286445,0.598893938361997,0.148636810770968,0.208422613696197,NA,0.592466129541082,0.367439677047157,NA,0.600623515302035,0.189857110149599,0.0323736136696388,Anura,0.0324395895398875,NA,0.0530411546223337,0.0531195027047406,0.0494242986703144,0.0282405526208858,0.456751276959776,0.75,0.0432530196316324,0.396626509815816,0.183079477650647,0.147993048025211,Very high
Philautus hosii,LC,0.00495383004889114,0.5,0.294186867498234,0.371131066932404,0.17102820949755,0.684882466398223,0.156859255338806,0.0914059726529267,NA,0.646803385589149,0.34003595468204,NA,0.585602147914136,0.0912414911088422,0.162800094937363,Anura,0.126889550921328,NA,NA,0.15596420091284,0.175977420068561,0.137545713124746,0.380968557375654,0,0.149094221256869,0.0745471106284344,0.210636456718666,0.0224180076644233,Low
Philautus juliandringi,NT,7.96515569418217e-07,0,1,0.673417775643559,0.368330478924832,0.696774931963733,0.122797634501541,0.123654521742417,NA,0.790414046955031,0.381005871661438,NA,0.692529239774314,0.0635609210178164,0,Anura,0.0333222994593402,NA,NA,0.0389340270898304,0.0551334620416639,NA,0.481115562645858,0.25,0.0424632628636115,0.146231631431806,0.212712343506677,0.0553890827042696,Medium
Philautus kerangae,VU,4.74297886896706e-05,0.25,0.979624179307221,0.665316467083449,0.358385922181447,0.64510840691845,0.130892898745095,0.121635000691441,NA,0.784217376497386,0.371608622584116,NA,0.682341518130044,0.122511316543066,0.138136319155015,Anura,0.0466953547390489,NA,0.072600845873012,0.0747523530174787,0.0788264900327642,0.0406745225518082,0.469938276603928,0.5,0.0627099132428224,0.281354956621411,0.298063848958798,0.0928096212518318,High
Philautus larutensis,LC,0.0148256331539973,1,0.681787351721127,0.487704648532575,0.384826629092445,0.615432952346587,0.169248932315552,0.169937604907619,0.558705339534335,0.539906064950103,0.304786987017676,0.441717928621778,0.529468171060725,0.159471365311942,0.379245732474602,Anura,0.0468167273529736,NA,0.0663282552305531,0.0742203976819196,0.0820616826098622,0.0416091019910605,0.42017352583794,0,0.0622072329732738,0.0311036164866369,0.447066016532334,0.00722624789711297,Very low
Philautus petersi,DD,7.97005416607973e-07,0,NA,0.734177256661948,0.638362948206035,0.658965426898994,0.121973383620614,0.15530394307029,NA,0.551375333174588,0.340436797961311,NA,0.585287685366565,0.031440478425913,0,Anura,0.0684872558755379,NA,0.0922954315461088,0.111279952725873,0.120550959005043,0.0669240146281999,0.473235346870043,NA,0.0919075227561525,0.0919075227561525,0.0078603188578324,0.043152012580193,Medium
Philautus schmackeri,EN,0.000106424536483883,0.375,0.676150121065376,0.464135020081722,0.563736425852504,0.56817983113608,0.0991366949803228,0.142848386089537,0.488518503472849,0.415258837414363,0.27248766053752,0.375791482662398,0.488367295409293,0.149133495911902,0.196978319986347,Anura,0.0567141123248373,NA,0.0752987343213815,0.0894697839679481,0.105564405155251,0.0457131247460382,0.387846013763659,0.75,0.0745520321030912,0.412276016051546,0.279473672300022,0.115211878358728,High
Platymantis cagayanensis,NT,0.000172304499917271,0.375,0.783288409703504,0.505063295637905,0.44880474084057,0.634024752621794,0.113749811730411,0.123011038260712,0.516062660506306,0.457816463534851,0.29873771602458,0.470548948415248,0.559327720707832,0.0922271435170033,0.11092350266113,Anura,0.0664239214388172,NA,NA,0.101882075130995,0.1112735685266,0.0623730190979277,0.412714714828021,0.25,0.0854881460485849,0.167744073024292,0.272322272076311,0.0503774545669797,Medium
Platymantis diesmosi,EN,7.67488857954557e-06,0,NA,0.460759469912307,0.44268504226745,0.634621623680612,0.0914596775226983,0.110709286783905,NA,0.465907515404358,0.267271870563224,NA,0.525983587030327,0.071643774200716,0.0382945395236877,Anura,0.0857332009268454,NA,0.138699112858063,0.140448836959032,0.148858894054651,0.0910199106054449,0.37492475914561,0.75,0.120951991080807,0.435475995540404,0.0274864971532458,0.158782992210968,Very high
Platymantis indeprensus,NT,9.54016782315332e-06,0.125,0.714285714285714,0.526582279886846,0.408873605717787,0.570125794267256,0.117688931766009,0.0978678547881212,NA,0.640914929795584,0.307881361372561,NA,0.629977286038347,0.157426777986485,0,Anura,0.0494317554893523,NA,NA,0.0699647549974465,0.0884369150412024,0.0416497358797237,0.412489005454064,0.25,0.0623707903519312,0.156185395175966,0.199344406488004,0.0515820431116354,Medium
Platymantis levigatus,EN,9.97454810860994e-05,0.25,0.396333754740834,0.366858459850842,0.508179882023543,0.578269024660981,0.0457053296272096,0.0820919343348303,NA,0.499697826887555,0.302018664998954,NA,0.627444733993459,0.0337091231411933,0.0698738034489527,Anura,0.074809665673618,0.302573203194321,NA,0.106315036260654,0.136964803697673,0.059934985778139,0.376283232047172,0.75,0.136119538920881,0.443059769460441,0.150003285362413,0.141708020013897,Very high
Platymantis mimulus,LC,0.000626426355093752,0.5,0.899496495211769,0.573050228402153,0.581854293049885,0.637722498564614,0.119872821162895,0.155239714718675,0.502905344914694,0.478176776780871,0.335155659008685,0.437255811414187,0.581973542748306,0.0864861562112016,0.110407387454012,Anura,0.0412666887344147,NA,NA,0.0522329104788087,0.0636972070986881,0.0298659081674116,0.440320669076496,0,0.0467656786198308,0.0233828393099154,0.319403293046415,0.00700738792933517,Very low
Platymantis panayensis,EN,0.000144678794117335,0.25,0.822660098522167,0.480416960171396,0.591205163382318,0.640704253063852,0.121559450578966,0.190098820316181,NA,0.435816715808047,0.249612093801282,NA,0.474302709147831,0.130729127340366,0.110600114194578,Anura,0.0527419176873,NA,NA,0.074397716127106,0.086533860584086,0.0481511580658269,0.397964520783734,0.75,0.0654561631160797,0.40772808155804,0.262826803770246,0.119614688950081,High
Platymantis pseudodorsalis,NT,9.54016782315332e-06,0.125,0.714285714285714,0.526582279886846,0.408873605717787,0.570125794267256,0.117688931766009,0.0978678547881212,NA,0.640914929795584,0.307881361372561,NA,0.629977286038347,0.157426777986485,0,Anura,0.05759682224429,NA,NA,0.0939027450976076,0.108418986840926,0.0562779357984559,0.412489005454064,0.25,0.0790491224953198,0.16452456124766,0.199344406488004,0.0543361496869691,Medium
Platymantis taylori,VU,0.000586597054953151,0.375,0.524114900407826,0.620886073335396,0.487509564100192,0.618444037137121,0.134930257202471,0.137942769630181,0.502259569792949,0.506819975364756,0.331101605573622,0.447352893245269,0.589999893860133,0.138530915539958,0.123827431314779,Anura,0.0681893412777226,NA,NA,0.110747997390314,0.112225095755159,0.0725314912637139,0.437724663924209,0.5,0.0909234814217272,0.295461740710864,0.232411968863503,0.0992728441068906,High
Platyplectrum aganoposis,LC,0.00543703527416048,0.25,0.962108889101521,0.32405063124522,0.104389349634288,0.405054062681005,0.146205645287429,0.070260184180763,NA,0.664270945744456,0.317066588527299,NA,0.56600118651466,0.356036619061132,0.283281319211843,Anura,0.136378682555445,NA,NA,0.199407219983503,0.255905707267453,0.125355546525803,0.32466232422689,0,0.179261789083051,0.0896308945415255,0.371372772529731,0.0182929105918478,Low
Polypedates discantus,LC,0.0127391020473188,0.875,0.489751212642779,0.542636028755305,0.578550718167133,0.728769880375624,0.172160436851602,0.235883520011371,0.517890794198336,0.54949519391154,0.334625532017455,0.387997555379627,0.580426379973964,0.0342227874315958,0.0653048226857017,Anura,0.120489904005296,NA,NA,0.11238110027048,0.102846367626874,0.0797905323039415,0.462843603964196,0,0.103876976051648,0.051938488025824,0.295403584961479,0.0169380729334331,Low
Polypedates leucomystax,LC,0.309025214459815,1,0.578882877602859,0.56612126814127,0.589685444128577,0.708683782664582,0.247811005044749,0.294487295830504,0.489047698897241,0.496772104668656,0.344070977164048,0.427062332504431,0.538702988987184,0.114655440343298,0.974205135454632,Anura,0.0880503144654088,NA,NA,0.126001816637472,0.111225992165172,0.0833116619260463,0.470244489803124,0,0.102147446298525,0.0510737231492624,0.595353733572121,0.0097184447706694,Very low
Polypedates megacephalus,LC,0.107744119552443,0.875,0.578210585465644,0.665789737627703,0.622428533579826,0.740720573055564,0.334016497221865,0.357075254143816,0.574412255,0.394178449490479,0.374661319043482,0.485839904464487,0.481840209891914,0.112751890397945,0.559992980816973,Anura,0.10614586781419,0.468796214137829,NA,0.141335429184964,0.156471111883117,NA,0.503096273346114,0,0.218187155755025,0.109093577877512,0.446739915246601,0.0303654432198202,Low
Polypedates pseudotilophus,LC,0.0013531645175586,0.75,0.925993860174154,0.471158712058972,0.354855325172888,0.580493181922514,0.135190455182191,0.135322264255201,NA,0.49767378307658,0.291098098862664,NA,0.513812888731436,0.117681670651613,0.229949181256608,Anura,0.164735738717864,0.657426501035197,NA,0.24903421983004,0.292375367120019,0.147574563185697,0.372450588657806,0,0.302229277977763,0.151114638988882,0.404995575319987,0.0334884770995995,Medium
